event_id,module(equipment),start_datetime,end_datetime,point_count,duration_seconds,minimum_powerfactor,average_powerfactor,iqr_detected,ewma_detected,if_detected,max_model_agreement
EWMA-024873,15(예비건조기),2025-04-23 21:10:30,2025-04-23 21:10:30,1,5,71.56667,71.56667,0,1,0,1
EWMA-024874,15(예비건조기),2025-04-23 21:12:50,2025-04-23 21:12:50,1,5,68.63333,68.63333,1,1,1,3
EWMA-024875,15(예비건조기),2025-04-23 21:22:25,2025-04-23 21:22:25,1,5,70.34333,70.34333,0,1,0,1
EWMA-024876,15(예비건조기),2025-04-23 21:23:20,2025-04-23 21:23:20,1,5,65.74,65.74,1,1,1,3
EWMA-024877,15(예비건조기),2025-04-23 21:23:55,2025-04-23 21:23:55,1,5,71.206665,71.206665,1,1,0,2
EWMA-024878,15(예비건조기),2025-04-23 21:25:20,2025-04-23 21:25:20,1,5,69.32,69.32,1,1,1,3
EWMA-024879,15(예비건조기),2025-04-23 21:26:50,2025-04-23 21:26:50,1,5,70.770004,70.770004,0,1,0,1
EWMA-024880,15(예비건조기),2025-04-23 21:32:45,2025-04-23 21:32:45,1,5,72.14667,72.14667,0,1,1,2
EWMA-024881,15(예비건조기),2025-04-23 21:40:35,2025-04-23 21:40:35,1,5,67.61001,67.61001,1,1,1,3
EWMA-024882,15(예비건조기),2025-04-23 21:45:40,2025-04-23 21:45:40,1,5,67.416664,67.416664,1,1,0,2
EWMA-024883,15(예비건조기),2025-04-23 22:09:25,2025-04-23 22:09:25,1,5,72.04667,72.04667,0,1,1,2
EWMA-024884,15(예비건조기),2025-04-23 22:16:00,2025-04-23 22:16:00,1,5,71.64333,71.64333,0,1,0,1
EWMA-024885,15(예비건조기),2025-04-23 22:27:20,2025-04-23 22:27:20,1,5,69.19,69.19,1,1,1,3
EWMA-024886,15(예비건조기),2025-04-23 22:30:50,2025-04-23 22:30:50,1,5,73.47,73.47,0,1,0,1
EWMA-024887,15(예비건조기),2025-04-23 22:34:35,2025-04-23 22:34:35,1,5,69.71,69.71,1,1,1,3
EWMA-024888,15(예비건조기),2025-04-23 22:38:45,2025-04-23 22:38:45,1,5,71.60667,71.60667,0,1,0,1
EWMA-024889,15(예비건조기),2025-04-23 23:16:05,2025-04-23 23:16:05,1,5,66.43333,66.43333,1,1,1,3
EWMA-024890,15(예비건조기),2025-04-23 23:21:55,2025-04-23 23:21:55,1,5,66.48,66.48,1,1,1,3
EWMA-024891,15(예비건조기),2025-04-23 23:26:00,2025-04-23 23:26:00,1,5,68.079994,68.079994,1,1,0,2
EWMA-024892,15(예비건조기),2025-04-23 23:26:25,2025-04-23 23:26:25,1,5,71.743324,71.743324,1,1,1,3
EWMA-024893,15(예비건조기),2025-04-23 23:29:10,2025-04-23 23:29:10,1,5,63.920002,63.920002,1,1,0,2
EWMA-024894,15(예비건조기),2025-04-23 23:32:10,2025-04-23 23:32:10,1,5,61.97333,61.97333,1,1,1,3
EWMA-024895,15(예비건조기),2025-04-23 23:33:30,2025-04-23 23:33:30,1,5,66.45333,66.45333,1,1,1,3
EWMA-024896,15(예비건조기),2025-04-23 23:35:35,2025-04-23 23:35:35,1,5,69.22,69.22,1,1,0,2
EWMA-024897,15(예비건조기),2025-04-24 00:02:20,2025-04-24 00:02:20,1,5,63.48,63.48,1,1,1,3
EWMA-024898,15(예비건조기),2025-04-24 00:08:20,2025-04-24 00:08:20,1,5,65.216675,65.216675,1,1,1,3
EWMA-024899,15(예비건조기),2025-04-24 00:12:10,2025-04-24 00:12:10,1,5,69.63333,69.63333,0,1,1,2
EWMA-024900,15(예비건조기),2025-04-24 00:12:35,2025-04-24 00:12:35,1,5,72.76667,72.76667,0,1,0,1
EWMA-024901,15(예비건조기),2025-04-24 00:15:15,2025-04-24 00:15:15,1,5,67.34667,67.34667,1,1,0,2
EWMA-024902,15(예비건조기),2025-04-24 00:18:50,2025-04-24 00:18:50,1,5,66.02667,66.02667,1,1,1,3
EWMA-024903,15(예비건조기),2025-04-24 00:19:15,2025-04-24 00:19:15,1,5,62.436665,62.436665,1,1,1,3
EWMA-024904,15(예비건조기),2025-04-24 00:20:10,2025-04-24 00:20:10,1,5,66.23,66.23,1,1,1,3
EWMA-024905,15(예비건조기),2025-04-24 00:23:35,2025-04-24 00:23:35,1,5,72.41333,72.41333,0,1,0,1
EWMA-024906,15(예비건조기),2025-04-24 00:28:00,2025-04-24 00:28:00,1,5,66.37334,66.37334,1,1,1,3
EWMA-024907,15(예비건조기),2025-04-24 00:32:35,2025-04-24 00:32:35,1,5,67.82,67.82,1,1,1,3
EWMA-024908,15(예비건조기),2025-04-24 00:36:35,2025-04-24 00:36:35,1,5,65.38999,65.38999,1,1,1,3
EWMA-024909,15(예비건조기),2025-04-24 00:38:25,2025-04-24 00:38:25,1,5,65.03,65.03,1,1,1,3
EWMA-024910,15(예비건조기),2025-04-24 00:49:35,2025-04-24 00:49:35,1,5,62.606663,62.606663,1,1,1,3
EWMA-024911,15(예비건조기),2025-04-24 00:51:10,2025-04-24 00:51:10,1,5,72.200005,72.200005,0,1,0,1
EWMA-024912,15(예비건조기),2025-04-24 00:54:10,2025-04-24 00:54:10,1,5,65.19667,65.19667,1,1,1,3
EWMA-024913,15(예비건조기),2025-04-24 01:09:15,2025-04-24 01:09:15,1,5,69.62333,69.62333,0,1,0,1
EWMA-024914,15(예비건조기),2025-04-24 01:18:50,2025-04-24 01:18:50,1,5,72.31,72.31,0,1,0,1
EWMA-024915,15(예비건조기),2025-04-24 01:22:10,2025-04-24 01:22:10,1,5,69.503334,69.503334,1,1,1,3
EWMA-024916,15(예비건조기),2025-04-24 01:27:00,2025-04-24 01:27:00,1,5,68.31,68.31,1,1,1,3
EWMA-024917,15(예비건조기),2025-04-24 01:27:45,2025-04-24 01:27:45,1,5,69.23333,69.23333,0,1,1,2
EWMA-024918,15(예비건조기),2025-04-24 01:43:15,2025-04-24 01:43:15,1,5,64.473335,64.473335,1,1,1,3
EWMA-024919,15(예비건조기),2025-04-24 01:44:55,2025-04-24 01:44:55,1,5,67.88,67.88,1,1,1,3
EWMA-024920,15(예비건조기),2025-04-24 01:46:35,2025-04-24 01:46:35,1,5,68.41333,68.41333,0,1,1,2
EWMA-024921,15(예비건조기),2025-04-24 01:59:45,2025-04-24 01:59:45,1,5,62.693333,62.693333,1,1,0,2
EWMA-024922,15(예비건조기),2025-04-24 02:05:40,2025-04-24 02:05:40,1,5,66.57667,66.57667,1,1,1,3
EWMA-024923,15(예비건조기),2025-04-24 02:10:05,2025-04-24 02:10:05,1,5,70.54666,70.54666,0,1,0,1
EWMA-024924,15(예비건조기),2025-04-24 02:11:30,2025-04-24 02:11:30,1,5,71.886665,71.886665,0,1,0,1
EWMA-024925,15(예비건조기),2025-04-24 02:13:50,2025-04-24 02:13:50,1,5,69.15,69.15,0,1,1,2
EWMA-024926,15(예비건조기),2025-04-24 02:25:30,2025-04-24 02:25:30,1,5,67.80334,67.80334,1,1,0,2
EWMA-024927,15(예비건조기),2025-04-24 02:44:10,2025-04-24 02:44:10,1,5,71.829994,71.829994,0,1,0,1
EWMA-024928,15(예비건조기),2025-04-24 02:57:45,2025-04-24 02:57:45,1,5,68.513336,68.513336,1,1,1,3
EWMA-024929,15(예비건조기),2025-04-24 03:04:40,2025-04-24 03:04:40,1,5,69.14,69.14,1,1,0,2
EWMA-024930,15(예비건조기),2025-04-24 03:22:50,2025-04-24 03:22:50,1,5,69.24334,69.24334,0,1,1,2
EWMA-024931,15(예비건조기),2025-04-24 03:23:25,2025-04-24 03:23:25,1,5,65.21334,65.21334,1,1,1,3
EWMA-024932,15(예비건조기),2025-04-24 03:27:10,2025-04-24 03:27:10,1,5,64.73,64.73,1,1,1,3
EWMA-024933,15(예비건조기),2025-04-24 03:35:30,2025-04-24 03:35:30,1,5,67.64667,67.64667,1,1,0,2
EWMA-024934,15(예비건조기),2025-04-24 03:36:15,2025-04-24 03:36:15,1,5,72.76,72.76,0,1,0,1
EWMA-024935,15(예비건조기),2025-04-24 03:40:40,2025-04-24 03:40:40,1,5,66.333336,66.333336,1,1,1,3
EWMA-024936,15(예비건조기),2025-04-24 03:45:10,2025-04-24 03:45:10,1,5,68.69,68.69,1,1,1,3
EWMA-024937,15(예비건조기),2025-04-24 04:02:35,2025-04-24 04:02:35,1,5,66.59333,66.59333,1,1,1,3
EWMA-024938,15(예비건조기),2025-04-24 04:03:55,2025-04-24 04:03:55,1,5,64.18,64.18,1,1,1,3
EWMA-024939,15(예비건조기),2025-04-24 04:09:45,2025-04-24 04:09:45,1,5,69.03667,69.03667,1,1,0,2
EWMA-024940,15(예비건조기),2025-04-24 04:12:20,2025-04-24 04:12:20,1,5,70.99,70.99,0,1,1,2
EWMA-024941,15(예비건조기),2025-04-24 04:16:00,2025-04-24 04:16:00,1,5,69.73,69.73,1,1,0,2
EWMA-024942,15(예비건조기),2025-04-24 04:29:45,2025-04-24 04:29:45,1,5,67.05666,67.05666,1,1,0,2
EWMA-024943,15(예비건조기),2025-04-24 04:36:15,2025-04-24 04:36:15,1,5,68.89333,68.89333,1,1,0,2
EWMA-024944,15(예비건조기),2025-04-24 04:36:50,2025-04-24 04:36:50,1,5,67.74,67.74,1,1,1,3
EWMA-024945,15(예비건조기),2025-04-24 05:07:45,2025-04-24 05:07:45,1,5,65.30666,65.30666,1,1,1,3
EWMA-024946,15(예비건조기),2025-04-24 05:13:05,2025-04-24 05:13:05,1,5,73.94666,73.94666,0,1,0,1
EWMA-024947,15(예비건조기),2025-04-24 05:33:30,2025-04-24 05:33:30,1,5,65.933334,65.933334,1,1,1,3
EWMA-024948,15(예비건조기),2025-04-24 05:37:10,2025-04-24 05:37:10,1,5,68.15333,68.15333,1,1,1,3
EWMA-024949,15(예비건조기),2025-04-24 05:37:40,2025-04-24 05:37:40,1,5,68.340004,68.340004,1,1,0,2
EWMA-024950,15(예비건조기),2025-04-24 05:44:15,2025-04-24 05:44:15,1,5,64.59333,64.59333,1,1,1,3
EWMA-024951,15(예비건조기),2025-04-24 05:44:55,2025-04-24 05:44:55,1,5,69.89667,69.89667,1,1,0,2
EWMA-024952,15(예비건조기),2025-04-24 06:03:05,2025-04-24 06:03:05,1,5,72.299995,72.299995,0,1,0,1
EWMA-024953,15(예비건조기),2025-04-24 06:04:15,2025-04-24 06:04:15,1,5,64.61667,64.61667,1,1,1,3
EWMA-024954,15(예비건조기),2025-04-24 06:23:15,2025-04-24 06:23:15,1,5,67.9,67.9,1,1,1,3
EWMA-024955,15(예비건조기),2025-04-24 06:28:05,2025-04-24 06:28:05,1,5,65.57667,65.57667,1,1,1,3
EWMA-024956,15(예비건조기),2025-04-24 06:28:25,2025-04-24 06:28:25,1,5,70.10667,70.10667,1,1,0,2
EWMA-024957,15(예비건조기),2025-04-24 06:37:50,2025-04-24 06:37:50,1,5,64.71667,64.71667,1,1,0,2
EWMA-024958,15(예비건조기),2025-04-24 06:38:35,2025-04-24 06:38:35,1,5,64.003334,64.003334,1,1,1,3
EWMA-024959,15(예비건조기),2025-04-24 07:02:15,2025-04-24 07:02:15,1,5,68.090004,68.090004,0,1,1,2
EWMA-024960,15(예비건조기),2025-04-24 07:04:15,2025-04-24 07:04:15,1,5,69.683334,69.683334,1,1,0,2
EWMA-024961,15(예비건조기),2025-04-24 07:11:05,2025-04-24 07:11:05,1,5,69.64001,69.64001,0,1,1,2
EWMA-024962,15(예비건조기),2025-04-24 07:27:20,2025-04-24 07:27:20,1,5,67.44334,67.44334,1,1,1,3
EWMA-024963,15(예비건조기),2025-04-24 07:48:25,2025-04-24 07:48:25,1,5,69.136665,69.136665,1,1,0,2
EWMA-024964,15(예비건조기),2025-04-24 07:51:30,2025-04-24 07:51:30,1,5,67.36,67.36,1,1,1,3
EWMA-024965,15(예비건조기),2025-04-24 07:53:00,2025-04-24 07:53:00,1,5,68.07666,68.07666,0,1,1,2
EWMA-024966,15(예비건조기),2025-04-24 07:57:30,2025-04-24 07:57:30,1,5,70.52334,70.52334,0,1,0,1
EWMA-024967,15(예비건조기),2025-04-24 08:02:20,2025-04-24 08:02:20,1,5,67.06333,67.06333,1,1,1,3
EWMA-024968,15(예비건조기),2025-04-24 08:07:50,2025-04-24 08:07:50,1,5,66.113335,66.113335,1,1,1,3
EWMA-024969,15(예비건조기),2025-04-24 08:12:35,2025-04-24 08:12:35,1,5,68.66333,68.66333,1,1,1,3
EWMA-024970,15(예비건조기),2025-04-24 08:32:00,2025-04-24 08:32:00,1,5,68.78,68.78,1,1,0,2
EWMA-024971,15(예비건조기),2025-04-24 08:33:10,2025-04-24 08:33:10,1,5,69.14666,69.14666,0,1,0,1
EWMA-024972,15(예비건조기),2025-04-24 09:03:05,2025-04-24 09:03:05,1,5,67.73333,67.73333,1,1,0,2
EWMA-024973,15(예비건조기),2025-04-24 09:03:35,2025-04-24 09:03:35,1,5,66.956665,66.956665,1,1,1,3
EWMA-024974,15(예비건조기),2025-04-24 09:35:50,2025-04-24 09:35:50,1,5,68.73,68.73,1,1,1,3
EWMA-024975,15(예비건조기),2025-04-24 09:57:20,2025-04-24 09:57:20,1,5,69.21,69.21,0,1,0,1
EWMA-024976,15(예비건조기),2025-04-24 09:58:40,2025-04-24 09:58:40,1,5,69.52,69.52,1,1,1,3
EWMA-024977,15(예비건조기),2025-04-24 10:00:35,2025-04-24 10:00:35,1,5,65.64001,65.64001,1,1,1,3
EWMA-024978,15(예비건조기),2025-04-24 10:08:10,2025-04-24 10:08:10,1,5,69.77334,69.77334,1,1,1,3
EWMA-024979,15(예비건조기),2025-04-24 10:11:50,2025-04-24 10:11:50,1,5,63.33,63.33,1,1,0,2
EWMA-024980,15(예비건조기),2025-04-24 10:28:45,2025-04-24 10:28:45,1,5,67.40667,67.40667,1,1,1,3
EWMA-024981,15(예비건조기),2025-04-24 10:37:35,2025-04-24 10:37:35,1,5,65.76333,65.76333,1,1,0,2
EWMA-024982,15(예비건조기),2025-04-24 10:41:20,2025-04-24 10:41:20,1,5,69.40667,69.40667,1,1,1,3
EWMA-024983,15(예비건조기),2025-04-24 10:53:45,2025-04-24 10:53:45,1,5,67.1,67.1,1,1,1,3
EWMA-024984,15(예비건조기),2025-04-24 10:54:55,2025-04-24 10:54:55,1,5,66.456665,66.456665,1,1,1,3
EWMA-024985,15(예비건조기),2025-04-24 11:04:00,2025-04-24 11:04:00,1,5,68.72,68.72,0,1,1,2
EWMA-024986,15(예비건조기),2025-04-24 11:10:45,2025-04-24 11:10:45,1,5,63.533337,63.533337,1,1,0,2
EWMA-024987,15(예비건조기),2025-04-24 11:13:55,2025-04-24 11:13:55,1,5,69.003334,69.003334,0,1,1,2
EWMA-024988,15(예비건조기),2025-04-24 11:15:05,2025-04-24 11:15:05,1,5,66.59667,66.59667,1,1,1,3
EWMA-024989,15(예비건조기),2025-04-24 11:22:20,2025-04-24 11:22:20,1,5,67.32667,67.32667,1,1,1,3
EWMA-024990,15(예비건조기),2025-04-24 11:23:55,2025-04-24 11:23:55,1,5,72.986664,72.986664,0,1,0,1
EWMA-024991,15(예비건조기),2025-04-24 11:27:50,2025-04-24 11:27:50,1,5,67.543335,67.543335,1,1,1,3
EWMA-024992,15(예비건조기),2025-04-24 11:29:05,2025-04-24 11:29:05,1,5,66.24334,66.24334,1,1,0,2
EWMA-024993,15(예비건조기),2025-04-24 11:55:20,2025-04-24 11:55:20,1,5,63.62,63.62,1,1,1,3
EWMA-024994,15(예비건조기),2025-04-24 12:12:15,2025-04-24 12:12:15,1,5,72.02332,72.02332,0,1,0,1
EWMA-024995,15(예비건조기),2025-04-24 12:16:20,2025-04-24 12:16:20,1,5,68.24334,68.24334,1,1,1,3
EWMA-024996,15(예비건조기),2025-04-24 12:21:05,2025-04-24 12:21:05,1,5,63.736664,63.736664,1,1,0,2
EWMA-024997,15(예비건조기),2025-04-24 12:26:15,2025-04-24 12:26:15,1,5,65.92667,65.92667,1,1,1,3
EWMA-024998,15(예비건조기),2025-04-24 12:41:35,2025-04-24 12:41:35,1,5,70.79333,70.79333,0,1,1,2
EWMA-024999,15(예비건조기),2025-04-24 12:43:10,2025-04-24 12:43:10,1,5,70.69,70.69,0,1,0,1
EWMA-025000,15(예비건조기),2025-04-24 12:47:10,2025-04-24 12:47:10,1,5,66.51667,66.51667,1,1,0,2
EWMA-025001,15(예비건조기),2025-04-24 13:03:40,2025-04-24 13:03:40,1,5,66.526665,66.526665,1,1,1,3
EWMA-025002,15(예비건조기),2025-04-24 13:18:25,2025-04-24 13:18:25,1,5,64.6,64.6,1,1,1,3
EWMA-025003,15(예비건조기),2025-04-24 13:20:45,2025-04-24 13:20:45,1,5,69.52,69.52,1,1,0,2
EWMA-025004,15(예비건조기),2025-04-24 13:29:00,2025-04-24 13:29:00,1,5,66.82667,66.82667,1,1,1,3
EWMA-025005,15(예비건조기),2025-04-24 13:36:55,2025-04-24 13:36:55,1,5,64.513336,64.513336,1,1,0,2
EWMA-025006,15(예비건조기),2025-04-24 13:41:20,2025-04-24 13:41:20,1,5,64.49,64.49,1,1,1,3
EWMA-025007,15(예비건조기),2025-04-24 13:48:35,2025-04-24 13:48:35,1,5,67.82,67.82,1,1,1,3
EWMA-025008,15(예비건조기),2025-04-24 14:02:25,2025-04-24 14:02:25,1,5,69.503334,69.503334,0,1,0,1
EWMA-025009,15(예비건조기),2025-04-24 14:15:05,2025-04-24 14:15:05,1,5,70.10667,70.10667,0,1,1,2
EWMA-025010,15(예비건조기),2025-04-24 14:31:25,2025-04-24 14:31:25,1,5,66.97,66.97,1,1,1,3
EWMA-025011,15(예비건조기),2025-04-24 14:36:50,2025-04-24 14:36:50,1,5,68.85667,68.85667,1,1,0,2
EWMA-025012,15(예비건조기),2025-04-24 14:40:45,2025-04-24 14:40:45,1,5,67.236664,67.236664,1,1,0,2
EWMA-025013,15(예비건조기),2025-04-24 14:40:55,2025-04-24 14:40:55,1,5,71.71667,71.71667,0,1,0,1
EWMA-025014,15(예비건조기),2025-04-24 14:42:00,2025-04-24 14:42:00,1,5,72.583336,72.583336,0,1,0,1
EWMA-025015,15(예비건조기),2025-04-24 14:43:40,2025-04-24 14:43:40,1,5,66.973335,66.973335,1,1,0,2
EWMA-025016,15(예비건조기),2025-04-24 14:45:45,2025-04-24 14:45:45,1,5,66.986664,66.986664,1,1,1,3
EWMA-025017,15(예비건조기),2025-04-24 14:52:25,2025-04-24 14:52:25,1,5,65.01667,65.01667,1,1,1,3
EWMA-025018,15(예비건조기),2025-04-24 15:13:25,2025-04-24 15:13:25,1,5,67.62,67.62,1,1,1,3
EWMA-025019,15(예비건조기),2025-04-24 15:24:50,2025-04-24 15:24:50,1,5,67.43667,67.43667,1,1,1,3
EWMA-025020,15(예비건조기),2025-04-24 15:26:25,2025-04-24 15:26:25,1,5,64.329994,64.329994,1,1,1,3
EWMA-025021,15(예비건조기),2025-04-24 15:27:15,2025-04-24 15:27:15,1,5,69.43,69.43,1,1,0,2
EWMA-025022,15(예비건조기),2025-04-24 15:27:35,2025-04-24 15:27:35,1,5,68.29,68.29,1,1,0,2
EWMA-025023,15(예비건조기),2025-04-24 15:31:50,2025-04-24 15:31:50,1,5,66.80666,66.80666,1,1,1,3
EWMA-025024,15(예비건조기),2025-04-24 15:35:55,2025-04-24 15:35:55,1,5,70.98333,70.98333,1,1,1,3
EWMA-025025,15(예비건조기),2025-04-24 15:48:25,2025-04-24 15:48:25,1,5,63.86667,63.86667,1,1,1,3
EWMA-025026,15(예비건조기),2025-04-24 16:08:05,2025-04-24 16:08:05,1,5,67.21667,67.21667,0,1,1,2
EWMA-025027,15(예비건조기),2025-04-24 16:10:25,2025-04-24 16:10:25,1,5,63.823334,63.823334,1,1,1,3
EWMA-025028,15(예비건조기),2025-04-24 16:25:45,2025-04-24 16:25:45,1,5,68.69334,68.69334,1,1,1,3
EWMA-025029,15(예비건조기),2025-04-24 16:36:00,2025-04-24 16:36:00,1,5,68.60667,68.60667,0,1,0,1
EWMA-025030,15(예비건조기),2025-04-24 16:48:10,2025-04-24 16:48:10,1,5,67.62333,67.62333,1,1,1,3
EWMA-025031,15(예비건조기),2025-04-24 16:55:10,2025-04-24 16:55:10,1,5,63.893337,63.893337,1,1,0,2
EWMA-025032,15(예비건조기),2025-04-24 17:11:50,2025-04-24 17:11:50,1,5,66.06667,66.06667,1,1,1,3
EWMA-025033,15(예비건조기),2025-04-24 17:27:05,2025-04-24 17:27:05,1,5,67.27,67.27,1,1,1,3
EWMA-025034,15(예비건조기),2025-04-24 17:31:45,2025-04-24 17:31:45,1,5,64.579994,64.579994,1,1,1,3
EWMA-025035,15(예비건조기),2025-04-24 17:32:00,2025-04-24 17:32:00,1,5,69.25667,69.25667,1,1,0,2
EWMA-025036,15(예비건조기),2025-04-24 17:37:25,2025-04-24 17:37:25,1,5,70.16,70.16,0,1,0,1
EWMA-025037,15(예비건조기),2025-04-24 17:48:25,2025-04-24 17:48:25,1,5,69.37667,69.37667,1,1,1,3
EWMA-025038,15(예비건조기),2025-04-24 17:49:40,2025-04-24 17:49:45,2,10,67.973335,69.64333,1,1,0,2
EWMA-025039,15(예비건조기),2025-04-24 18:09:00,2025-04-24 18:09:00,1,5,72.579994,72.579994,0,1,0,1
EWMA-025040,15(예비건조기),2025-04-24 18:11:10,2025-04-24 18:11:10,1,5,67.93667,67.93667,1,1,1,3
EWMA-025041,15(예비건조기),2025-04-24 18:14:30,2025-04-24 18:14:30,1,5,65.66,65.66,1,1,0,2
EWMA-025042,15(예비건조기),2025-04-24 18:16:40,2025-04-24 18:16:40,1,5,70.276665,70.276665,0,1,0,1
EWMA-025043,15(예비건조기),2025-04-24 18:23:20,2025-04-24 18:23:20,1,5,68.50666,68.50666,1,1,0,2
EWMA-025044,15(예비건조기),2025-04-24 18:29:35,2025-04-24 18:29:35,1,5,69.46333,69.46333,0,1,1,2
EWMA-025045,15(예비건조기),2025-04-24 18:33:25,2025-04-24 18:33:25,1,5,68.31667,68.31667,1,1,0,2
EWMA-025046,15(예비건조기),2025-04-24 18:36:10,2025-04-24 18:36:10,1,5,66.026665,66.026665,1,1,1,3
EWMA-025047,15(예비건조기),2025-04-24 18:48:10,2025-04-24 18:48:10,1,5,64.14,64.14,1,1,1,3
EWMA-025048,15(예비건조기),2025-04-24 18:53:30,2025-04-24 18:53:30,1,5,70.89333,70.89333,0,1,1,2
EWMA-025049,15(예비건조기),2025-04-24 19:06:30,2025-04-24 19:06:30,1,5,69.456665,69.456665,0,1,1,2
EWMA-025050,15(예비건조기),2025-04-24 19:11:35,2025-04-24 19:11:35,1,5,64.92333,64.92333,1,1,0,2
EWMA-025051,15(예비건조기),2025-04-24 19:13:25,2025-04-24 19:13:25,1,5,67.22,67.22,0,1,1,2
EWMA-025052,15(예비건조기),2025-04-24 19:13:35,2025-04-24 19:13:35,1,5,66.28667,66.28667,1,1,1,3
EWMA-025053,15(예비건조기),2025-04-24 19:28:40,2025-04-24 19:28:40,1,5,71.1,71.1,1,1,0,2
EWMA-025054,15(예비건조기),2025-04-24 19:53:35,2025-04-24 19:53:35,1,5,65.933334,65.933334,1,1,0,2
EWMA-025055,15(예비건조기),2025-04-24 19:53:45,2025-04-24 19:53:45,1,5,65.30334,65.30334,1,1,1,3
EWMA-025056,15(예비건조기),2025-04-24 20:05:25,2025-04-24 20:05:25,1,5,69.68,69.68,1,1,1,3
EWMA-025057,15(예비건조기),2025-04-24 20:07:30,2025-04-24 20:07:30,1,5,66.12,66.12,1,1,0,2
EWMA-025058,15(예비건조기),2025-04-24 20:08:35,2025-04-24 20:08:35,1,5,67.65333,67.65333,1,1,1,3
EWMA-025059,15(예비건조기),2025-04-24 20:44:50,2025-04-24 20:44:50,1,5,70.13,70.13,1,1,1,3
EWMA-025060,15(예비건조기),2025-04-24 20:46:25,2025-04-24 20:46:25,1,5,69.93333,69.93333,0,1,0,1
EWMA-025061,15(예비건조기),2025-04-24 20:50:20,2025-04-24 20:50:20,1,5,69.48667,69.48667,1,1,0,2
EWMA-025062,15(예비건조기),2025-04-24 20:57:35,2025-04-24 20:57:35,1,5,70.57,70.57,0,1,0,1
EWMA-025063,15(예비건조기),2025-04-24 20:58:45,2025-04-24 20:58:45,1,5,66.17333,66.17333,0,1,1,2
EWMA-025064,15(예비건조기),2025-04-24 20:59:30,2025-04-24 20:59:35,2,10,66.98667,70.50833,1,1,1,3
EWMA-025065,15(예비건조기),2025-04-24 21:01:45,2025-04-24 21:01:45,1,5,65.29,65.29,1,1,1,3
EWMA-025066,15(예비건조기),2025-04-24 21:29:40,2025-04-24 21:29:40,1,5,63.793335,63.793335,1,1,1,3
EWMA-025067,15(예비건조기),2025-04-24 21:32:00,2025-04-24 21:32:00,1,5,66.88333,66.88333,1,1,1,3
EWMA-025068,15(예비건조기),2025-04-24 21:40:45,2025-04-24 21:40:45,1,5,67.16333,67.16333,1,1,0,2
EWMA-025069,15(예비건조기),2025-04-24 21:48:25,2025-04-24 21:48:25,1,5,67.746666,67.746666,1,1,1,3
EWMA-025070,15(예비건조기),2025-04-24 21:53:30,2025-04-24 21:53:30,1,5,67.72666,67.72666,0,1,0,1
EWMA-025071,15(예비건조기),2025-04-24 21:54:15,2025-04-24 21:54:15,1,5,68.10667,68.10667,0,1,0,1
EWMA-025072,15(예비건조기),2025-04-24 22:11:50,2025-04-24 22:11:50,1,5,64.96,64.96,1,1,1,3
EWMA-025073,15(예비건조기),2025-04-24 22:12:05,2025-04-24 22:12:05,1,5,68.93667,68.93667,1,1,1,3
EWMA-025074,15(예비건조기),2025-04-24 22:18:50,2025-04-24 22:18:50,1,5,72.05666,72.05666,0,1,0,1
EWMA-025075,15(예비건조기),2025-04-24 22:19:00,2025-04-24 22:19:00,1,5,64.64333,64.64333,1,1,1,3
EWMA-025076,15(예비건조기),2025-04-24 22:29:50,2025-04-24 22:29:50,1,5,65.19666,65.19666,1,1,0,2
EWMA-025077,15(예비건조기),2025-04-24 22:37:50,2025-04-24 22:37:50,1,5,70.52,70.52,0,1,0,1
EWMA-025078,15(예비건조기),2025-04-24 22:44:00,2025-04-24 22:44:00,1,5,68.17,68.17,0,1,1,2
EWMA-025079,15(예비건조기),2025-04-24 22:51:35,2025-04-24 22:51:35,1,5,64.25666,64.25666,1,1,1,3
EWMA-025080,15(예비건조기),2025-04-24 23:15:20,2025-04-24 23:15:20,1,5,71.066666,71.066666,0,1,0,1
EWMA-025081,15(예비건조기),2025-04-24 23:24:10,2025-04-24 23:24:10,1,5,64.91,64.91,1,1,1,3
EWMA-025082,15(예비건조기),2025-04-24 23:24:35,2025-04-24 23:24:35,1,5,70.66334,70.66334,1,1,0,2
EWMA-025083,15(예비건조기),2025-04-24 23:26:05,2025-04-24 23:26:05,1,5,68.77,68.77,0,1,1,2
EWMA-025084,15(예비건조기),2025-04-24 23:58:00,2025-04-24 23:58:00,1,5,64.723335,64.723335,1,1,0,2
EWMA-025085,15(예비건조기),2025-04-25 00:13:40,2025-04-25 00:13:40,1,5,70.21667,70.21667,0,1,0,1
EWMA-025086,15(예비건조기),2025-04-25 00:20:30,2025-04-25 00:20:30,1,5,65.49333,65.49333,1,1,0,2
EWMA-025087,15(예비건조기),2025-04-25 00:36:15,2025-04-25 00:36:15,1,5,68.78001,68.78001,1,1,1,3
EWMA-025088,15(예비건조기),2025-04-25 00:39:40,2025-04-25 00:39:40,1,5,67.833336,67.833336,1,1,1,3
EWMA-025089,15(예비건조기),2025-04-25 01:01:30,2025-04-25 01:01:30,1,5,72.19666,72.19666,0,1,0,1
EWMA-025090,15(예비건조기),2025-04-25 01:14:15,2025-04-25 01:14:15,1,5,66.200005,66.200005,1,1,1,3
EWMA-025091,15(예비건조기),2025-04-25 01:30:00,2025-04-25 01:30:00,1,5,71.21,71.21,0,1,0,1
